,__REALTIME_TIMESTAMP,UTC,Master Offset,Frequency,Path Delay
1402,1597137502,18:22,-7,20016,24854
1403,1597137503,18:23,187,20208,24854
1404,1597137504,18:24,-389,19688,24854
1405,1597137505,18:25,253,20213,24854
1406,1597137506,18:26,162,20198,24867
1407,1597137507,18:27,-753,19332,24933
1408,1597137508,18:28,-246,19613,24933
1409,1597137509,18:29,54,19839,24909
1410,1597137510,18:30,502,20303,24909
1411,1597137511,18:31,-172,19780,24909
1412,1597137512,18:32,746,20646,24909
1413,1597137513,18:33,-806,19318,24909
1414,1597137514,18:34,200,20082,24772
1415,1597137515,18:35,231,20173,24813
1416,1597137516,18:36,-171,19841,24765
1417,1597137517,18:37,-486,19474,24765
1418,1597137518,18:38,1398,21213,24662
1419,1597137519,18:39,-599,19635,24662
1420,1597137520,18:40,-446,19608,24662
1421,1597137521,18:41,-786,19134,24760
1422,1597137522,18:42,41,19726,24760
1423,1597137523,18:43,915,20612,24760
1424,1597137524,18:44,-184,19787,24760
1425,1597137525,18:45,-808,19108,24873
1426,1597137526,18:46,133,19807,24760
1427,1597137527,18:47,130,19844,24760
1428,1597137528,18:48,660,20413,24738
1429,1597137529,18:49,136,20087,24738
1430,1597137530,18:50,107,20099,24738
1431,1597137531,18:51,-451,19573,24738
1432,1597137532,18:52,502,20390,24657
1433,1597137533,18:53,-712,19327,24731
1434,1597137534,18:54,436,20261,24731
1435,1597137535,18:55,-221,19735,24731
1436,1597137536,18:56,-6,19884,24814
1437,1597137537,18:57,398,20286,24847
1438,1597137538,18:58,87,20094,24941
1439,1597137539,18:59,-580,19454,24941
1440,1597137540,19:00,350,20210,24857
1441,1597137541,19:01,-442,19523,24857
1442,1597137542,19:02,154,19986,24825
1443,1597137543,19:03,1213,21091,24857
1444,1597137544,19:04,-861,19381,24857
1445,1597137545,19:05,387,20371,24857
1446,1597137546,19:06,-716,19384,24884
1447,1597137547,19:07,509,20394,24737
1448,1597137548,19:08,669,20707,24908
1449,1597137549,19:09,-1232,19006,25007
1450,1597137550,19:10,151,20020,24908
1451,1597137551,19:11,-234,19680,24908
1452,1597137552,19:12,737,20581,24790
1453,1597137553,19:13,-945,19120,25083
1454,1597137554,19:14,-428,19354,25083
1455,1597137555,19:15,639,20292,24888
1456,1597137556,19:16,180,20025,24888
1457,1597137557,19:17,-140,19759,24764
1458,1597137558,19:18,571,20428,24764
1459,1597137559,19:19,-601,19427,24886
1460,1597137560,19:20,430,20278,24886
1461,1597137561,19:21,-75,19902,24867
1462,1597137562,19:22,255,20209,24867
1463,1597137563,19:23,61,20092,24738
1464,1597137564,19:24,-395,19654,24784
1465,1597137565,19:25,335,20266,24784
1466,1597137566,19:26,133,20164,24784
1467,1597137567,19:27,-893,19178,24819
1468,1597137568,19:28,12,19815,24840
1469,1597137569,19:29,743,20550,24840
1470,1597137570,19:30,-984,19046,24960
1471,1597137571,19:31,628,20362,24960
1472,1597137572,19:32,-768,19155,24975
1473,1597137573,19:33,238,19930,24975
1474,1597137574,19:34,225,19989,24975
1475,1597137575,19:35,521,20352,24798
1476,1597137576,19:36,423,20411,24798
1477,1597137577,19:37,293,20408,24798
1478,1597137578,19:38,-222,19980,24838
1479,1597137579,19:39,498,20634,24838
1480,1597137580,19:40,-439,19846,24838
1481,1597137581,19:41,-717,19437,24916
1482,1597137582,19:42,833,20771,24838
1483,1597137583,19:43,-914,19274,24838
1484,1597137584,19:44,537,20451,24838
1485,1597137585,19:45,-516,19559,24838
1486,1597137586,19:46,-190,19730,24792
1487,1597137587,19:47,233,20096,24792
1488,1597137588,19:48,176,20109,24675
1489,1597137589,19:49,-617,19369,24675
1490,1597137590,19:50,983,20784,24627
1491,1597137591,19:51,-873,19223,24675
1492,1597137592,19:52,743,20577,24675
1493,1597137593,19:53,-968,19089,24675
1494,1597137594,19:54,1027,20794,24675
1495,1597137595,19:55,-92,19983,24675
1496,1597137596,19:56,-550,19497,24675
1497,1597137597,19:57,532,20414,24431
1498,1597137598,19:58,705,20747,24431
1499,1597137599,19:59,-726,19527,24494
1500,1597137600,20:00,543,20578,24494
1501,1597137601,20:01,-144,20054,24494
1502,1597137602,20:02,-1561,18594,24718
1503,1597137603,20:03,-145,19542,24718
1504,1597137604,20:04,408,20051,24902
1505,1597137605,20:05,-531,19235,24902
1506,1597137606,20:06,967,20573,24664
1507,1597137607,20:07,-696,19200,24848
1508,1597137608,20:08,861,20549,24848
1509,1597137609,20:09,-520,19426,24848
1510,1597137610,20:10,528,20318,24766
1511,1597137611,20:11,-440,19508,24810
1512,1597137612,20:12,574,20390,24766
1513,1597137613,20:13,364,20353,24810
1514,1597137614,20:14,-141,19957,24810
1515,1597137615,20:15,758,20813,24813
1516,1597137616,20:16,-59,20224,24873
1517,1597137617,20:17,-694,19571,25099
1518,1597137618,20:18,-1487,18570,25099
1519,1597137619,20:19,62,19673,25099
1520,1597137620,20:20,737,20366,25099
1521,1597137621,20:21,-442,19409,25177
1522,1597137622,20:22,831,20549,25099
1523,1597137623,20:23,-258,19709,25177
1524,1597137624,20:24,82,19972,25177
1525,1597137625,20:25,118,20032,25177
1526,1597137626,20:26,361,20311,25177
1527,1597137627,20:27,-520,19538,25196
1528,1597137628,20:28,-286,19616,25035
1529,1597137629,20:29,-77,19739,25035
1530,1597137630,20:30,1016,20809,24834
1531,1597137631,20:31,-285,19813,24834
1532,1597137632,20:32,-261,19752,24748
1533,1597137633,20:33,74,20008,24748
1534,1597137634,20:34,25,19981,24748
1535,1597137635,20:35,968,20932,24739
1536,1597137636,20:36,352,20606,24772
1537,1597137637,20:37,-1000,19360,24772
1538,1597137638,20:38,137,20197,24772
1539,1597137639,20:39,-818,19283,24772
1540,1597137640,20:40,519,20375,24739
1541,1597137641,20:41,-115,19896,24739
1542,1597137642,20:42,278,20255,24739
1543,1597137643,20:43,102,20162,24863
1544,1597137644,20:44,-1284,18807,25030
1545,1597137645,20:45,-33,19673,25030
1546,1597137646,20:46,116,19812,25030
1547,1597137647,20:47,604,20335,25030
1548,1597137648,20:48,-5494,14418,24829
1549,1597137649,20:49,5699,23963,24829
1550,1597137650,20:50,1489,21462,24904
1551,1597137651,20:51,1110,21530,24904
1552,1597137652,20:52,-1671,19082,25078
1553,1597137653,20:53,-538,19714,25020
1554,1597137654,20:54,-439,19651,24892
1555,1597137655,20:55,-162,19797,24943
1556,1597137656,20:56,-428,19482,24943
1557,1597137657,20:57,633,20415,24943
1558,1597137658,20:58,450,20421,24897
1559,1597137659,20:59,810,20916,24897
1560,1597137660,21:00,122,20471,24897
1561,1597137661,21:01,-646,19740,24947
1562,1597137662,21:02,-1089,19103,24947
1563,1597137663,21:03,621,20487,24901
1564,1597137664,21:04,-597,19455,24974
1565,1597137665,21:05,-32,19841,24974
1566,1597137666,21:06,735,20598,24974
1567,1597137667,21:07,-111,19973,25118
1568,1597137668,21:08,-224,19826,24947
1569,1597137669,21:09,80,20063,24889
1570,1597137670,21:10,522,20529,24788
1571,1597137671,21:11,-1080,19084,24840
1572,1597137672,21:12,-100,19740,24840
1573,1597137673,21:13,728,20538,24788
1574,1597137674,21:14,-364,19664,24840
1575,1597137675,21:15,-847,19072,24840
1576,1597137676,21:16,-21,19644,24840
1577,1597137677,21:17,940,20599,24840
1578,1597137678,21:18,-657,19284,24889
1579,1597137679,21:19,-28,19715,24739
1580,1597137680,21:20,260,19995,24739
1581,1597137681,21:21,856,20669,24753
1582,1597137682,21:22,-163,19907,24753
1583,1597137683,21:23,-23,19998,24753
1584,1597137684,21:24,1100,21114,24753
1585,1597137685,21:25,-926,19418,24753
1586,1597137686,21:26,-392,19674,24750
1587,1597137687,21:27,776,20725,24610
1588,1597137688,21:28,-92,20089,24610
1589,1597137689,21:29,-842,19312,24610
1590,1597137690,21:30,-318,19583,24723
1591,1597137691,21:31,89,19895,24747
1592,1597137692,21:32,697,20530,24747
1593,1597137693,21:33,-190,19852,24747
1594,1597137694,21:34,-611,19374,24747
1595,1597137695,21:35,133,19934,24861
1596,1597137696,21:36,1183,21024,24737
1597,1597137697,21:37,-680,19516,24861
1598,1597137698,21:38,-239,19753,24875
1599,1597137699,21:39,523,20443,24875
1600,1597137700,21:40,-407,19670,24895
1601,1597137701,21:41,-45,19910,24875
1602,1597137702,21:42,764,20706,24864
1603,1597137703,21:43,14,20185,24921
1604,1597137704,21:44,-1160,19015,24921
1605,1597137705,21:45,224,20051,24921
1606,1597137706,21:46,80,19974,24972
1607,1597137707,21:47,114,20032,24921
1608,1597137708,21:48,672,20625,24804
1609,1597137709,21:49,-867,19287,24854
1610,1597137710,21:50,-286,19608,24862
1611,1597137711,21:51,304,20112,24918
1612,1597137712,21:52,-13,19886,24782
1613,1597137713,21:53,794,20690,24831
1614,1597137714,21:54,-779,19355,24831
1615,1597137715,21:55,121,20021,24831
1616,1597137716,21:56,-6211,13725,24831
1617,1597137717,21:57,6031,24104,24782
1618,1597137718,21:58,-4633,15249,24831
1619,1597137719,21:59,6304,24796,24808
1620,1597137720,22:00,1906,22290,24808
1621,1597137721,22:01,234,21189,25087
1622,1597137722,22:02,-945,20081,25087
1623,1597137723,22:03,-1682,19060,25383
1624,1597137724,22:04,-1518,18720,25190
1625,1597137725,22:05,425,20207,25190
1626,1597137726,22:06,67,19977,25190
1627,1597137727,22:07,-144,19786,25164
1628,1597137728,22:08,167,20054,25035
1629,1597137729,22:09,-5,19932,25035
1630,1597137730,22:10,163,20098,24981
1631,1597137731,22:11,336,20320,24878
1632,1597137732,22:12,-179,19906,24878
1633,1597137733,22:13,897,20928,24783
1634,1597137734,22:14,-805,19495,25051
1635,1597137735,22:15,-202,19857,24929
1636,1597137736,22:16,364,20362,24929
1637,1597137737,22:17,-137,19970,25051
1638,1597137738,22:18,-6332,13734,24948
1639,1597137739,22:19,6223,24390,24948
1640,1597137740,22:20,1931,21965,25086
1641,1597137741,22:21,621,21234,24860
1642,1597137742,22:22,-847,19952,25259
1643,1597137743,22:23,-643,19902,25259
1644,1597137744,22:24,253,20605,24669
1645,1597137745,22:25,-576,19852,24669
1646,1597137746,22:26,-650,19605,24669
1647,1597137747,22:27,-49,20011,24669
1648,1597137748,22:28,-48,19998,24760
1649,1597137749,22:29,235,20266,24760
1650,1597137750,22:30,804,20906,24760
1651,1597137751,22:31,-4,20339,24760
1652,1597137752,22:32,-915,19427,24918
1653,1597137753,22:33,-80,19987,24760
1654,1597137754,22:34,98,20141,24837
1655,1597137755,22:35,-369,19704,24837
1656,1597137756,22:36,45,20007,24837
1657,1597137757,22:37,253,20228,24837
1658,1597137758,22:38,127,20178,24837
1659,1597137759,22:39,0,20089,24839
1660,1597137760,22:40,440,20529,24839
1661,1597137761,22:41,-1112,19109,24866
1662,1597137762,22:42,292,20180,24839
1663,1597137763,22:43,108,20083,24855
1664,1597137764,22:44,-880,19128,24855
1665,1597137765,22:45,222,19966,24855
1666,1597137766,22:46,85,19895,24819
1667,1597137767,22:47,1289,21125,24767
1668,1597137768,22:48,-89,20134,24767
1669,1597137769,22:49,-667,19529,24767
1670,1597137770,22:50,-136,19860,24745
1671,1597137771,22:51,498,20453,24745
1672,1597137772,22:52,118,20222,24760
1673,1597137773,22:53,-310,19830,24760
1674,1597137774,22:54,-13,20034,24760
1675,1597137775,22:55,164,20207,24745
1676,1597137776,22:56,-590,19502,24788
1677,1597137777,22:57,966,20881,24788
1678,1597137778,22:58,-226,19979,24957
1679,1597137779,22:59,275,20412,24957
1680,1597137780,23:00,-590,19630,24957
1681,1597137781,23:01,-150,19893,24957
1682,1597137782,23:02,819,20817,24990
1683,1597137783,23:03,-941,19302,25087
1684,1597137784,23:04,37,19998,25087
1685,1597137785,23:05,206,20178,24990
1686,1597137786,23:06,61,20095,24990
1687,1597137787,23:07,132,20184,24990
1688,1597137788,23:08,-28,20064,24990
1689,1597137789,23:09,-99,19984,25003
1690,1597137790,23:10,350,20404,24862
1691,1597137791,23:11,96,20255,24814
1692,1597137792,23:12,-684,19503,24785
1693,1597137793,23:13,288,20270,24749
1694,1597137794,23:14,781,20850,24785
1695,1597137795,23:15,-278,20025,24814
1696,1597137796,23:16,-82,20138,24828
1697,1597137797,23:17,-1278,18917,24828
1698,1597137798,23:18,871,20683,24828
1699,1597137799,23:19,89,20162,24855
1700,1597137800,23:20,-885,19215,25075
1701,1597137801,23:21,-38,19796,25075
1702,1597137802,23:22,46,19869,24982
1703,1597137803,23:23,620,20456,24982
1704,1597137804,23:24,664,20686,24982
1705,1597137805,23:25,342,20564,25120
1706,1597137806,23:26,-696,19628,25120
1707,1597137807,23:27,-950,19165,25040
1708,1597137808,23:28,-77,19753,25040
1709,1597137809,23:29,1088,20895,24775
1710,1597137810,23:30,243,20377,24775
1711,1597137811,23:31,-656,19551,24775
1712,1597137812,23:32,18,20028,24775
1713,1597137813,23:33,-281,19734,24959
1714,1597137814,23:34,-552,19379,24898
1715,1597137815,23:35,400,20165,24898
1716,1597137816,23:36,359,20244,24863
1717,1597137817,23:37,850,20843,24865
1718,1597137818,23:38,-816,19432,24898
1719,1597137819,23:39,142,20145,24858
1720,1597137820,23:40,830,20876,24816
1721,1597137821,23:41,-515,19780,24816
1722,1597137822,23:42,-132,20008,24719
1723,1597137823,23:43,265,20366,24719
1724,1597137824,23:44,568,20748,24719
1725,1597137825,23:45,-639,19712,24719
1726,1597137826,23:46,259,20418,24788
1727,1597137827,23:47,-850,19387,24822
1728,1597137828,23:48,-83,19899,24822
1729,1597137829,23:49,260,20217,24822
1730,1597137830,23:50,220,20255,24849
1731,1597137831,23:51,-109,19992,24849
1732,1597137832,23:52,305,20373,24844
1733,1597137833,23:53,-68,20092,24900
1734,1597137834,23:54,-341,19798,24900
1735,1597137835,23:55,6,20043,24842
1736,1597137836,23:56,-430,19609,24921
1737,1597137837,23:57,906,20816,24835
1738,1597137838,23:58,-418,19763,24835
1739,1597137839,23:59,-457,19599,24904
1740,1597137840,24:00,66,19985,24904
1741,1597137841,24:01,154,20093,24825
1742,1597137842,24:02,923,20908,24825
1743,1597137843,24:03,-253,20009,24904
1744,1597137844,24:04,-485,19701,24904
1745,1597137845,24:05,637,20677,24832
1746,1597137846,24:06,-377,19855,24931
1747,1597137847,24:07,-811,19307,24961
1748,1597137848,24:08,796,20671,24961
1749,1597137849,24:09,264,20378,24994
1750,1597137850,24:10,-508,19685,24994
1751,1597137851,24:11,117,20158,24994
1752,1597137852,24:12,-975,19101,25019
1753,1597137853,24:13,-8,19775,24994
1754,1597137854,24:14,890,20671,24994
1755,1597137855,24:15,-606,19442,25019
1756,1597137856,24:16,927,20793,25019
1757,1597137857,24:17,-240,19904,25059
1758,1597137858,24:18,-173,19899,25059
1759,1597137859,24:19,538,20558,25059
1760,1597137860,24:20,-576,19606,25028
1761,1597137861,24:21,467,20476,24865
1762,1597137862,24:22,-761,19388,24962
1763,1597137863,24:23,375,20296,24940
1764,1597137864,24:24,1003,21036,24791
1765,1597137865,24:25,-1052,19282,24791
1766,1597137866,24:26,-121,19898,24797
1767,1597137867,24:27,137,20119,24744
1768,1597137868,24:28,-49,19974,24797
1769,1597137869,24:29,274,20283,24797
1770,1597137870,24:30,-164,19927,24797
1771,1597137871,24:31,1138,21180,24703
1772,1597137872,24:32,-26,20357,24703
1773,1597137873,24:33,-1029,19346,24744
1774,1597137874,24:34,346,20413,24744
1775,1597137875,24:35,-293,19877,24804
1776,1597137876,24:36,-111,19971,24857
1777,1597137877,24:37,-379,19670,24857
1778,1597137878,24:38,1131,21066,24857
1779,1597137879,24:39,-410,19865,24926
1780,1597137880,24:40,-1048,19104,25005
1781,1597137881,24:41,497,20334,25005
1782,1597137882,24:42,182,20168,25069
1783,1597137883,24:43,-482,19559,25069
1784,1597137884,24:44,33,19929,24950
1785,1597137885,24:45,416,20322,24950
1786,1597137886,24:46,349,20380,25089
1787,1597137887,24:47,-212,19924,24987
1788,1597137888,24:48,42,20114,24987
1789,1597137889,24:49,-222,19863,24987
